258718b0-4648-4f18-8419-e4b00085ef6a,2.3941817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825443,0.0,0.0,0.0,0.33333334,0,0.6931471805599453,4.776726,0
258718b0-4648-4f18-8419-e4b00085ef6a,1.698423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6930518,0.0,0.0,0.0,0.11111111,1,0.4054651081081644,3.3914747,0
258718b0-4648-4f18-8419-e4b00085ef6a,1.6347008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6238836,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,3.2585845,0
258718b0-4648-4f18-8419-e4b00085ef6a,1.362465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353747,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,2.716212,0
258718b0-4648-4f18-8419-e4b00085ef6a,1.1749929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168383,0.0,0.0,0.0,0.22222222,4,0.18232155679395462,2.343376,0
258718b0-4648-4f18-8419-e4b00085ef6a,1.1497924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1394573,0.0,0.0,0.0,0.44444445,5,0.1541506798272583,2.28925,7
258718b0-4648-4f18-8419-e4b00085ef6a,1.0481745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0437723,0.0,0.0,0.0,0.11111111,6,0.13353139262452263,2.0919468,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.9175788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90758526,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,1.8251641,9
258718b0-4648-4f18-8419-e4b00085ef6a,0.9175788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90758526,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,1.8251641,10
258718b0-4648-4f18-8419-e4b00085ef6a,0.8387254,0.44621223,0.0,0.44621223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8341911,0.44331476,0.0,0.44331476,0.22222222,9,0.09531017980432487,1.6729164,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.7102829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054988,0.0,0.0,0.0,0.22222222,10,0.08701137698962977,1.4157817,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.67972517,0.29926875,0.0,0.29926875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67519087,0.29703897,0.0,0.29703897,0.22222222,11,0.08004270767353643,1.3549161,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.6732935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685677,0.0,0.0,0.0,0.22222222,12,0.07410797215372188,1.3418612,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.5833062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58015484,0.0,0.0,0.0,0.11111111,13,0.06899287148695145,1.163461,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.57128525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5677708,0.0,0.0,0.0,0.11111111,14,0.06453852113757116,1.139056,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.5370934,0.0672263,0.0,0.0672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309132,0.06567637,0.0,0.06567637,0.33333334,15,0.06062462181643484,1.0680065,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.46596473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46182758,0.0,0.0,0.0,0.22222222,16,0.05715841383994861,0.9277923,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.45444825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44657218,0.0,0.0,0.0,0.33333334,17,0.054067221270275766,0.9010204,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.4097023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40545347,0.0,0.0,0.0,0.33333334,18,0.05129329438755053,0.81515574,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.38430923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795251,0.0,0.0,0.0,0.33333334,19,0.04879016416943201,0.76383436,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.3786104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37545907,0.0,0.0,0.0,0.22222222,20,0.04652001563489285,0.75406945,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.3786104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37545907,0.0,0.0,0.0,0.11111111,21,0.04445176257083384,0.75406945,0
258718b0-4648-4f18-8419-e4b00085ef6a,0.35855055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35593894,0.0,0.0,0.0,0.11111111,22,0.04255961441879593,0.71448946,8
258718b0-4648-4f18-8419-e4b00085ef6a,0.3211973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155416,0.0,0.0,0.0,0.22222222,23,0.040821994520255124,0.6367389,0
